"agent_number","trial","eyes","legs","spots","arms","color","choices","dangerous","accuracy","rates","agent_types"
"43","12","1","0","1","0","1","1","1","1","0.975646286345663","both_good"
"43","13","1","1","0","1","1","1","0","0","0.856967110318704","both_good"
"43","14","0","0","1","1","1","1","0","0","0.860631934767083","both_good"
"43","15","1","0","1","1","0","1","1","1","0.959626175153075","both_good"
"43","16","0","0","0","1","0","0","0","1","0.149061659846083","both_good"
"43","17","1","1","1","1","0","1","1","1","0.995517689476402","both_good"
"43","18","0","1","0","0","1","0","0","1","0.00858863364276062","both_good"
"43","19","0","0","0","0","0","0","0","1","0.00626478115083963","both_good"
"43","20","0","1","1","0","1","0","0","1","0.445645691722522","both_good"
"43","21","1","0","1","1","1","1","1","1","0.963603321507892","both_good"
"43","22","0","1","0","0","0","0","0","1","0.12186752944025","both_good"
"43","23","1","0","1","0","0","1","1","1","0.993233021866012","both_good"
"43","24","0","1","1","1","1","1","0","0","0.47367043684875","both_good"
"43","25","1","0","0","1","0","1","0","0","0.86968369924818","both_good"
"43","26","1","1","1","1","1","1","1","1","0.950657353667917","both_good"
"43","27","1","0","0","0","1","0","0","1","0.036396678492108","both_good"
"43","28","0","1","0","1","0","0","0","1","0.166964823964778","both_good"
"43","29","1","1","0","0","1","1","0","0","0.526933918986335","both_good"
"43","30","0","1","0","1","1","0","0","1","0.149061659846083","both_good"
"43","31","0","0","0","0","1","0","0","1","0.00626478115083963","both_good"
"43","32","0","1","1","1","0","0","0","1","0.553112820543055","both_good"
"44","1","0","0","0","0","1","0","0","1",NA,"both_good"
"44","2","0","1","0","1","0","1","0","0",NA,"both_good"
"44","3","0","1","0","0","1","0","0","1",NA,"both_good"
"44","4","0","0","0","0","0","1","0","0",NA,"both_good"
"44","5","1","1","1","0","1","0","1","0",NA,"both_good"
"44","6","1","1","1","1","1","1","1","1","0.998346364764444","both_good"
"44","7","0","0","1","0","0","0","0","1","0.47367043684875","both_good"
"44","8","0","0","1","1","1","0","0","1","0.0403738248469247","both_good"
"44","9","0","0","0","1","0","0","0","1","0.13031630075182","both_good"
"44","10","1","0","0","0","0","1","0","0","0.446887179456945","both_good"
"44","11","0","1","1","1","0","0","0","1","0.86968369924818","both_good"
"44","12","1","0","1","0","0","1","1","1","0.950657353667917","both_good"
"44","13","1","0","0","1","0","1","0","0","0.860631934767083","both_good"
"44","14","1","1","1","0","0","1","1","1","0.975646286345663","both_good"
"44","15","0","0","1","1","0","1","0","0","0.836735928209633","both_good"
"44","16","0","0","0","1","1","0","0","1","0.12186752944025","both_good"
"44","17","0","1","0","1","1","0","0","1","0.00414895706370095","both_good"
"44","18","1","1","1","1","0","1","1","1","0.995517689476402","both_good"
"44","19","1","0","0","1","1","0","0","1","0.473066081013665","both_good"
"44","20","0","0","1","0","1","1","0","0","0.833035176035222","both_good"
"44","21","1","1","0","0","0","1","0","0","0.86968369924818","both_good"
"44","22","0","1","1","0","0","1","0","0","0.850938340153917","both_good"
"44","23","0","1","1","1","1","0","0","1","0.0403738248469247","both_good"
"44","24","1","0","1","1","1","1","1","1","0.959626175153075","both_good"
"44","25","1","0","1","1","0","1","1","1","0.975646286345663","both_good"
"44","26","1","0","0","0","1","1","0","0","0.856967110318704","both_good"
"44","27","1","1","0","1","1","0","0","1","0.036396678492108","both_good"
"44","28","1","0","1","0","1","1","1","1","0.963603321507892","both_good"
"44","29","1","1","0","1","0","0","0","1","0.0219706647136371","both_good"
"44","30","1","1","0","0","1","0","0","1","0.0403738248469247","both_good"
"44","31","0","1","1","0","1","1","0","0","0.850938340153917","both_good"
"44","32","0","1","0","0","0","0","0","1","0.13031630075182","both_good"
"45","1","0","0","1","0","0","0","0","1",NA,"both_good"
"45","2","0","1","0","1","0","0","0","1",NA,"both_good"
"45","3","1","0","1","1","0","0","1","0",NA,"both_good"
"45","4","0","1","1","0","0","0","0","1","0.473066081013665","both_good"
"45","5","1","0","0","1","1","1","0","0","0.87813247055975","both_good"
"45","6","0","1","0","0","1","0","0","1","0.152812743699105","both_good"
"45","7","0","1","1","1","1","1","0","0","0.527581906123989","both_good"
"45","8","1","1","1","1","0","1","1","1","0.972948157838321","both_good"
"45","9","0","0","1","1","1","0","0","1","0.0243537136543369","both_good"
"45","10","1","0","1","0","0","1","1","1","0.963603321507892","both_good"
"45","11","1","1","0","0","0","1","0","0","0.87813247055975","both_good"
"45","12","0","0","0","0","1","0","0","1","0.152812743699105","both_good"
"45","13","1","1","1","0","1","1","1","1","0.993233021866012","both_good"
"45","14","0","0","0","1","1","0","0","1","0.00414895706370095","both_good"
"45","15","1","0","1","0","1","1","1","1","0.995517689476402","both_good"
"45","16","1","0","0","0","1","1","0","0","0.527581906123989","both_good"
"45","17","0","1","0","0","0","0","0","1","0.143032889681297","both_good"
"45","18","1","0","1","1","1","1","1","1","0.996156184348148","both_good"
"45","19","1","1","1","0","0","1","1","1","0.9899740749515","both_good"
"45","20","0","0","1","1","0","1","0","0","0.5","both_good"
"45","21","0","0","0","1","0","0","0","1","0.118302435306157","both_good"
"45","22","1","1","0","0","1","1","0","0","0.553112820543055","both_good"
"45","23","1","0","0","0","0","0","0","1","0.0403738248469247","both_good"
"45","24","1","1","1","1","1","1","1","1","0.967125085798793","both_good"
"45","25","0","1","1","0","1","1","0","0","0.86968369924818","both_good"
"45","26","0","1","0","1","1","0","0","1","0.149061659846083","both_good"
"45","27","1","0","0","1","0","0","0","1","0.5","both_good"
"45","28","0","1","1","1","0","1","0","0","0.860631934767083","both_good"
"45","29","1","1","0","1","1","1","0","0","0.873358767446486","both_good"
"45","30","0","0","1","0","1","1","0","0","0.856967110318704","both_good"
"45","31","1","1","0","1","0","1","0","0","0.87813247055975","both_good"
"45","32","0","0","0","0","0","0","0","1","0.133886589492378","both_good"
"46","1","1","0","0","0","1","0","0","1",NA,"both_good"
"46","2","1","0","1","1","0","0","1","0",NA,"both_good"
"46","3","0","0","0","0","0","1","0","0","0.5","both_good"
"46","4","1","1","0","1","1","0","0","1","0.0448766708691192","both_good"
"46","5","0","1","1","1","0","1","0","0","0.860631934767083","both_good"
"46","6","1","1","0","0","1","1","0","0","0.86968369924818","both_good"
"46","7","1","0","1","0","0","0","1","0","0.950657353667917","both_good"
"46","8","0","0","0","1","0","1","0","0","0.166964823964778","both_good"
"46","9","0","1","1","0","1","1","0","0","0.52632956315125","both_good"
"46","10","0","1","0","1","1","0","0","1","0.12186752944025","both_good"
"46","11","0","1","1","1","1","0","0","1","0.419775374501657","both_good"
"46","12","0","1","1","0","0","0","0","1","0.0403738248469247","both_good"
"46","13","1","1","0","1","0","1","0","0","0.847187256300895","both_good"
"46","14","1","0","0","1","1","0","0","1","0.036396678492108","both_good"
"46","15","0","1","0","1","0","1","0","0","0.143032889681297","both_good"
"46","16","1","1","0","0","0","1","0","0","0.5","both_good"
"46","17","0","1","0","0","0","0","0","1","0.126641232553514","both_good"
"46","18","1","1","1","1","0","1","1","1","0.993233021866012","both_good"
"46","19","1","1","1","0","0","1","1","1","0.99515309059917","both_good"
"46","20","0","0","1","1","1","1","0","0","0.5","both_good"
"46","21","0","0","1","0","1","0","0","1","0.0243537136543369","both_good"
"46","22","1","1","1","0","1","1","1","1","0.972948157838321","both_good"
"46","23","0","1","0","0","1","0","0","1","0.149061659846083","both_good"
"46","24","1","0","0","1","0","1","0","0","0.5","both_good"
"46","25","1","1","1","1","1","1","1","1","0.975646286345663","both_good"
"46","26","0","0","0","1","1","0","0","1","0.139368065232917","both_good"
"46","27","1","0","0","0","0","1","0","0","0.47367043684875","both_good"
"46","28","0","0","1","0","0","0","0","1","0.821819513749225","both_good"
"46","29","1","0","1","1","1","1","1","1","0.975646286345663","both_good"
"46","30","0","0","0","0","1","0","0","1","0.139368065232917","both_good"
"46","31","0","0","1","1","0","0","0","1","0.526933918986335","both_good"
"46","32","1","0","1","0","1","1","1","1","0.975646286345663","both_good"
"47","1","0","1","0","1","1","0","0","1",NA,"both_good"
"47","2","0","0","0","1","1","1","0","0",NA,"both_good"
"47","3","1","0","0","0","1","0","0","1",NA,"both_good"
"47","4","0","1","1","1","0","1","0","0",NA,"both_good"
"47","5","1","1","0","0","1","1","0","0",NA,"both_good"
"47","6","0","0","0","0","0","0","0","1",NA,"both_good"
"47","7","1","0","0","1","1","0","0","1",NA,"both_good"
"47","8","0","0","1","1","0","0","0","1",NA,"both_good"
"47","9","0","1","1","0","1","0","0","1",NA,"both_good"
"47","10","1","0","1","0","0","1","1","1",NA,"both_good"
"47","11","0","0","0","1","0","0","0","1","0.15644650693902","both_good"
"47","12","1","1","1","0","1","1","1","1","0.996156184348148","both_good"
"47","13","0","1","1","1","1","1","0","0","0.526933918986335","both_good"
"47","14","1","1","0","1","0","1","0","0","0.847187256300895","both_good"
"47","15","1","1","1","0","0","1","1","1","0.972948157838321","both_good"
"47","16","1","0","1","1","1","1","1","1","0.950657353667917","both_good"
"47","17","1","1","0","1","1","0","0","1","0.027051842161679","both_good"
"47","18","0","0","1","0","0","1","0","0","0.866113410507622","both_good"
"47","19","1","1","0","0","0","1","0","0","0.833035176035222","both_good"
"47","20","0","1","0","1","0","0","0","1","0.13031630075182","both_good"
"47","21","1","1","1","1","0","1","1","1","0.992683949908247","both_good"
"47","22","1","0","1","0","1","1","1","1","0.992040420781377","both_good"
"47","23","0","0","1","1","1","1","0","0","0.526933918986335","both_good"
"47","24","1","0","0","1","0","1","0","0","0.847187256300895","both_good"
"47","25","1","0","0","0","0","0","0","1","0.027051842161679","both_good"
"47","26","0","1","0","0","1","0","0","1","0.152812743699105","both_good"
"47","27","0","1","0","0","0","0","0","1","0.00414895706370095","both_good"
"47","28","0","0","1","0","1","1","0","0","0.554354308277478","both_good"
"47","29","1","1","1","1","1","1","1","1","0.963603321507892","both_good"
"47","30","0","0","0","0","1","0","0","1","0.118302435306157","both_good"
"47","31","0","1","1","0","0","0","0","1","0.5","both_good"
"47","32","1","0","1","1","0","0","1","0","0.963603321507892","both_good"
"48","1","0","0","1","0","0","0","0","1",NA,"both_good"
"48","2","1","0","0","1","0","1","0","0",NA,"both_good"
"48","3","0","1","0","0","1","0","0","1",NA,"both_good"
"48","4","0","0","0","1","1","0","0","1",NA,"both_good"
"48","5","0","0","0","1","0","0","0","1",NA,"both_good"
"48","6","0","1","1","1","0","1","0","0",NA,"both_good"
"48","7","1","1","1","1","1","1","1","1",NA,"both_good"
"48","8","0","1","0","1","1","0","0","1","0.149061659846083","both_good"
"48","9","0","1","1","1","1","1","0","0","0.5","both_good"
"48","10","1","1","0","1","0","1","0","0","0.860631934767083","both_good"
"48","11","0","0","1","0","1","1","0","0","0.866113410507622","both_good"
"48","12","1","1","0","0","1","1","0","0","0.860631934767083","both_good"
"48","13","0","0","1","1","0","1","0","0","0.866113410507622","both_good"
"48","14","0","1","0","1","0","0","0","1","0.139368065232917","both_good"
"48","15","1","0","1","0","1","1","1","1","0.994195064710942","both_good"
"48","16","0","1","1","0","0","1","0","0","0.473066081013665","both_good"
"48","17","0","0","1","1","1","0","0","1","0.0546541914609563","both_good"
"48","18","1","0","0","0","0","0","0","1","0.86968369924818","both_good"
"48","19","0","0","0","0","1","0","0","1","0.149061659846083","both_good"
"48","20","0","1","0","0","0","0","0","1","0.00626478115083963","both_good"
"48","21","0","1","1","0","1","1","0","0","0.5","both_good"
"48","22","1","1","0","0","0","1","0","0","0.847187256300895","both_good"
"48","23","1","0","1","1","1","1","1","1","0.978029335286363","both_good"
"48","24","1","0","0","1","1","0","0","1","0.0606490522216423","both_good"
"48","25","1","0","1","0","0","1","1","1","0.963603321507892","both_good"
"48","26","1","0","0","0","1","0","0","1","0.027051842161679","both_good"
"48","27","1","1","1","0","1","1","1","1","0.959626175153075","both_good"
"48","28","0","0","0","0","0","0","0","1","0.13031630075182","both_good"
"48","29","1","1","1","1","0","1","1","1","0.967125085798793","both_good"
"48","30","1","0","1","1","0","1","1","1","0.975646286345663","both_good"
"48","31","1","1","1","0","0","1","1","1","0.963603321507892","both_good"
"48","32","1","1","0","1","1","0","0","1","0.036396678492108","both_good"
"49","1","0","1","1","1","1","0","0","1",NA,"both_good"
"49","2","0","0","1","0","0","1","0","0",NA,"both_good"
"49","3","0","1","0","0","1","0","0","1",NA,"both_good"
"49","4","0","0","0","1","1","0","0","1",NA,"both_good"
"49","5","0","1","0","1","1","0","0","1",NA,"both_good"
"49","6","0","1","1","1","0","0","0","1",NA,"both_good"
"49","7","1","0","0","1","1","1","0","0",NA,"both_good"
"49","8","0","1","0","1","0","0","0","1",NA,"both_good"
"49","9","1","1","0","1","1","1","0","0",NA,"both_good"
"49","10","1","1","1","0","0","1","1","1",NA,"both_good"
"49","11","0","1","0","0","0","0","0","1","0.143032889681297","both_good"
"49","12","0","0","1","0","1","1","0","0","0.5","both_good"
"49","13","0","0","0","0","0","0","0","1","0.12186752944025","both_good"
"49","14","1","1","1","1","0","1","1","1","0.978029335286363","both_good"
"49","15","1","0","0","0","0","1","0","0","0.847187256300895","both_good"
"49","16","0","0","0","1","0","0","0","1","0.139368065232917","both_good"
"49","17","0","0","1","1","0","0","0","1","0.472418093876011","both_good"
"49","18","1","0","1","1","0","1","1","1","0.9698844693934","both_good"
"49","19","1","1","0","0","1","1","0","0","0.853410811502145","both_good"
"49","20","0","0","0","0","1","0","0","1","0.13031630075182","both_good"
"49","21","1","1","0","1","0","1","0","0","0.553112820543055","both_good"
"49","22","0","1","1","0","0","1","0","0","0.847187256300895","both_good"
"49","23","1","0","1","1","1","1","1","1","0.978029335286363","both_good"
"49","24","1","1","1","1","1","1","1","1","0.975646286345663","both_good"
"49","25","1","0","0","0","1","1","0","0","0.856967110318704","both_good"
"49","26","1","0","0","1","0","0","0","1","0.036396678492108","both_good"
"49","27","0","0","1","1","1","1","0","0","0.860631934767083","both_good"
"49","28","0","1","1","0","1","0","0","1","0.0403738248469247","both_good"
"49","29","1","1","1","0","1","1","1","1","0.9698844693934","both_good"
"49","30","1","0","1","0","1","1","1","1","0.972948157838321","both_good"
"49","31","1","1","0","0","0","0","0","1","0.847187256300895","both_good"
"49","32","1","0","1","0","0","1","1","1","0.972948157838321","both_good"
"50","1","1","1","1","1","0","1","1","1",NA,"both_good"
"50","2","0","1","0","1","0","1","0","0",NA,"both_good"
"50","3","1","1","0","0","1","0","0","1","0.5","both_good"
"50","4","1","0","0","0","1","0","0","1","0.0243537136543369","both_good"
"50","5","1","0","1","1","0","1","1","1","0.963603321507892","both_good"
"50","6","0","1","1","0","1","1","0","0","0.833035176035222","both_good"
"50","7","0","1","0","0","0","0","0","1","0.13031630075182","both_good"
